idCustomer,AgeCustomer,Gender,CommandeCustom,
4873.0,35.0,H,pizza,
4874.0,39.0,H,sandwitch,
4875.0,31.0,H,kaftaji,
4876.0,23.0,F,sandwitch,
4877.0,35.0,H,lablebi,
4878.0,47.0,F,Salade,
4879.0,47.0,F,pizza,
4880.0,26.0,F,lablebi,
4881.0,24.0,F,pizza,
4882.0,19.0,H,lablebi,
4883.0,32.0,F,Crepe,
4884.0,22.0,H,sandwichAyari,
4885.0,55.0,H,lablebi,
4886.0,30.0,H,Salade,
4887.0,33.0,F,kaftaji,
4888.0,29.0,H,sandwichAyari,
4889.0,45.0,H,sandwitch,
4890.0,44.0,F,Burgers,
4891.0,43.0,H,Salade,
4892.0,43.0,H,sandwitch,
4893.0,53.0,F,sandwichAyari,
4894.0,19.0,H,pizza,
4895.0,21.0,H,pizza,
4896.0,35.0,H,kaftaji,
4897.0,24.0,F,Crepe,
4898.0,55.0,F,kaftaji,
4899.0,44.0,F,kaftaji,
4900.0,37.0,H,kaftaji,
4901.0,41.0,H,kaftaji,
4902.0,45.0,F,Crepe,
4903.0,55.0,F,Crepe,
4904.0,45.0,F,kaftaji,
4905.0,36.0,H,Salade,
4906.0,46.0,H,Salade,
4907.0,21.0,F,lablebi,
4908.0,55.0,F,sandwitch,
4909.0,21.0,F,sandwitch,
4910.0,38.0,H,sandwitch,
4911.0,33.0,F,Crepe,
4912.0,32.0,H,Crepe,
4913.0,41.0,F,Burgers,
4914.0,31.0,F,sandwichAyari,
4915.0,40.0,H,pizza,
4916.0,27.0,F,Salade,
4917.0,19.0,F,makloub,
4918.0,49.0,F,Crepe,
4919.0,35.0,H,Salade,
4920.0,50.0,F,Burgers,
4921.0,22.0,F,kaftaji,
4922.0,28.0,H,Salade,
4923.0,48.0,F,kaftaji,
4924.0,33.0,H,Salade,
4925.0,33.0,H,kaftaji,
4926.0,42.0,H,pizza,
4927.0,24.0,F,pizza,
4928.0,26.0,H,pizza,
4929.0,27.0,H,Crepe,
4930.0,22.0,H,kaftaji,
4931.0,35.0,F,lablebi,
4932.0,40.0,F,Crepe,
4933.0,21.0,H,sandwichAyari,
4934.0,51.0,F,Burgers,
4935.0,32.0,H,pizza,
4936.0,35.0,H,Burgers,
4937.0,18.0,F,pizza,
4938.0,38.0,H,Crepe,
4939.0,23.0,F,pizza,
4940.0,21.0,F,sandwichAyari,
4941.0,29.0,F,Burgers,
4942.0,43.0,H,lablebi,
4943.0,33.0,F,Burgers,
4944.0,30.0,H,Salade,
4945.0,45.0,F,kaftaji,
4946.0,28.0,H,sandwichAyari,
4947.0,54.0,H,sandwichAyari,
4948.0,52.0,H,makloub,
4949.0,45.0,H,kaftaji,
4950.0,34.0,H,sandwitch,
4951.0,55.0,H,Crepe,
4952.0,44.0,F,makloub,
4953.0,34.0,H,lablebi,
4954.0,32.0,F,sandwitch,
4955.0,47.0,F,sandwichAyari,
4956.0,29.0,H,sandwichAyari,
4957.0,22.0,H,makloub,
4958.0,52.0,H,pizza,
4959.0,27.0,F,lablebi,
4960.0,47.0,H,makloub,
4961.0,50.0,H,sandwichAyari,
4962.0,48.0,H,Salade,
4963.0,38.0,H,kaftaji,
4964.0,25.0,H,lablebi,
4965.0,39.0,F,makloub,
4966.0,48.0,F,Burgers,
4967.0,40.0,F,sandwichAyari,
4968.0,38.0,H,Burgers,
4969.0,35.0,F,sandwitch,
4970.0,24.0,H,Crepe,
4971.0,31.0,H,Salade,
4972.0,44.0,H,Burgers,
4973.0,46.0,F,Crepe,
4974.0,21.0,F,Crepe,
4975.0,46.0,H,makloub,
4976.0,30.0,F,lablebi,
4977.0,48.0,H,Salade,
4978.0,48.0,H,Burgers,
4979.0,51.0,H,lablebi,
4980.0,49.0,F,Burgers,
4981.0,55.0,H,kaftaji,
4982.0,19.0,H,Salade,
4983.0,36.0,F,Salade,
4984.0,24.0,F,Crepe,
4985.0,30.0,F,makloub,
4986.0,31.0,F,Crepe,
4987.0,35.0,F,Salade,
4988.0,28.0,H,Burgers,
4989.0,51.0,F,makloub,
4990.0,36.0,H,Salade,
4991.0,37.0,H,pizza,
4992.0,45.0,H,pizza,
4993.0,19.0,F,Crepe,
4994.0,44.0,H,sandwichAyari,
4995.0,55.0,F,sandwichAyari,
4996.0,18.0,H,kaftaji,
4997.0,40.0,H,Salade,
4998.0,53.0,H,sandwitch,
4999.0,49.0,H,Salade,
5000.0,39.0,F,Salade,
5001.0,32.0,H,Salade,
5002.0,34.0,F,Salade,
5003.0,27.0,F,lablebi,
5004.0,52.0,H,Crepe,
5005.0,27.0,H,Salade,
5006.0,34.0,H,kaftaji,
5007.0,36.0,F,Salade,
5008.0,32.0,F,kaftaji,
5009.0,27.0,H,kaftaji,
5010.0,43.0,H,makloub,
5011.0,50.0,F,pizza,
5012.0,34.0,F,Burgers,
5013.0,30.0,F,sandwitch,
5014.0,37.0,H,kaftaji,
5015.0,25.0,H,kaftaji,
5016.0,19.0,H,sandwichAyari,
5017.0,46.0,H,Salade,
5018.0,56.0,F,Burgers,
5019.0,22.0,H,Burgers,
5020.0,43.0,H,sandwitch,
5021.0,32.0,H,Crepe,
5022.0,35.0,F,lablebi,
5023.0,47.0,F,kaftaji,
5024.0,22.0,F,pizza,
5025.0,54.0,H,kaftaji,
5026.0,26.0,F,Salade,
5027.0,55.0,F,Burgers,
5028.0,42.0,F,pizza,
5029.0,52.0,F,Burgers,
5030.0,42.0,H,pizza,
5031.0,18.0,F,sandwichAyari,
5032.0,51.0,H,Salade,
5033.0,38.0,H,Salade,
5034.0,46.0,H,sandwichAyari,
5035.0,24.0,F,Crepe,
5036.0,54.0,H,kaftaji,
5037.0,23.0,H,sandwichAyari,
5038.0,51.0,H,sandwichAyari,
5039.0,38.0,H,sandwichAyari,
5040.0,45.0,F,Salade,
5041.0,27.0,F,Burgers,
5042.0,47.0,F,Crepe,
5043.0,32.0,F,pizza,
5044.0,37.0,F,sandwitch,
5045.0,53.0,H,lablebi,
5046.0,55.0,F,lablebi,
5047.0,47.0,H,sandwitch,
5048.0,24.0,H,kaftaji,
5049.0,40.0,H,Burgers,
5050.0,28.0,H,Salade,
5051.0,50.0,H,sandwichAyari,
5052.0,21.0,F,Burgers,
5053.0,24.0,H,pizza,
5054.0,51.0,H,makloub,
5055.0,53.0,H,makloub,
5056.0,31.0,F,Salade,
5057.0,21.0,F,sandwichAyari,
5058.0,41.0,H,kaftaji,
5059.0,31.0,F,makloub,
5060.0,45.0,F,makloub,
5061.0,28.0,F,makloub,
5062.0,20.0,F,kaftaji,
5063.0,20.0,F,pizza,
5064.0,44.0,H,Salade,
5065.0,19.0,F,makloub,
5066.0,42.0,F,Crepe,
5067.0,29.0,H,Burgers,
5068.0,52.0,H,pizza,
5069.0,48.0,F,lablebi,
5070.0,23.0,F,kaftaji,
5071.0,20.0,H,Salade,
5072.0,40.0,H,makloub,
5073.0,47.0,H,kaftaji,
5074.0,48.0,H,kaftaji,
5075.0,55.0,H,sandwichAyari,
5076.0,19.0,H,Burgers,
5077.0,24.0,F,kaftaji,
5078.0,54.0,F,makloub,
5079.0,30.0,H,Salade,
5080.0,44.0,F,Burgers,
5081.0,30.0,H,makloub,
5082.0,29.0,H,lablebi,
5083.0,44.0,F,Crepe,
5084.0,44.0,H,makloub,
5085.0,54.0,H,makloub,
5086.0,24.0,H,Salade,
5087.0,52.0,F,Burgers,
5088.0,41.0,H,Crepe,
5089.0,54.0,F,sandwichAyari,
5090.0,28.0,F,Salade,
5091.0,26.0,F,sandwichAyari,
5092.0,40.0,F,sandwichAyari,
5093.0,38.0,H,Salade,
5094.0,48.0,H,Salade,
5095.0,40.0,F,sandwitch,
5096.0,55.0,H,lablebi,
5097.0,51.0,F,sandwichAyari,
5098.0,25.0,H,Crepe,
5099.0,36.0,H,kaftaji,
5100.0,29.0,F,lablebi,
5101.0,40.0,H,Salade,
5102.0,45.0,H,Salade,
5103.0,43.0,F,kaftaji,
5104.0,55.0,F,sandwichAyari,
5105.0,50.0,F,sandwitch,
5106.0,23.0,H,kaftaji,
5107.0,44.0,H,Crepe,
5108.0,28.0,F,pizza,
5109.0,24.0,H,Salade,
5110.0,18.0,H,kaftaji,
5111.0,44.0,H,lablebi,
5112.0,20.0,H,kaftaji,
5113.0,30.0,H,lablebi,
5114.0,39.0,F,kaftaji,
5115.0,43.0,F,kaftaji,
5116.0,35.0,H,sandwichAyari,
5117.0,20.0,F,kaftaji,
5118.0,26.0,F,lablebi,
5119.0,40.0,H,Salade,
5120.0,32.0,F,kaftaji,
5121.0,18.0,F,lablebi,
5122.0,22.0,F,sandwitch,
5123.0,22.0,H,kaftaji,
5124.0,48.0,F,lablebi,
5125.0,52.0,H,lablebi,
5126.0,30.0,F,Burgers,
5127.0,45.0,F,Salade,
5128.0,26.0,H,Burgers,
5129.0,39.0,F,Crepe,
5130.0,53.0,F,pizza,
5131.0,49.0,F,sandwichAyari,
5132.0,28.0,F,lablebi,
5133.0,55.0,H,Burgers,
5134.0,30.0,H,kaftaji,
5135.0,32.0,H,pizza,
5136.0,20.0,F,Salade,
5137.0,25.0,H,Burgers,
5138.0,55.0,F,kaftaji,
5139.0,38.0,F,pizza,
5140.0,23.0,H,Crepe,
5141.0,49.0,H,makloub,
5142.0,39.0,H,kaftaji,
5143.0,49.0,F,lablebi,
5144.0,47.0,F,pizza,
5145.0,18.0,F,Burgers,
5146.0,35.0,H,Crepe,
5147.0,28.0,H,sandwitch,
5148.0,55.0,H,pizza,
5149.0,23.0,F,Burgers,
5150.0,30.0,H,Crepe,
5151.0,26.0,F,lablebi,
5152.0,30.0,F,kaftaji,
5153.0,50.0,F,Crepe,
5154.0,36.0,H,sandwitch,
5155.0,18.0,H,sandwitch,
5156.0,30.0,H,sandwitch,
5157.0,36.0,F,Burgers,
5158.0,27.0,H,makloub,
5159.0,28.0,H,Salade,
5160.0,37.0,H,Burgers,
5161.0,20.0,F,Crepe,
5162.0,52.0,H,sandwitch,
5163.0,49.0,F,sandwitch,
5164.0,50.0,H,pizza,
5165.0,50.0,F,makloub,
5166.0,44.0,F,kaftaji,
5167.0,29.0,H,Salade,
5168.0,37.0,F,kaftaji,
5169.0,49.0,F,makloub,
5170.0,51.0,H,sandwichAyari,
5171.0,31.0,H,lablebi,
5172.0,51.0,H,lablebi,
5173.0,55.0,F,lablebi,
5174.0,51.0,F,makloub,
5175.0,46.0,F,pizza,
5176.0,55.0,H,Burgers,
5177.0,38.0,H,sandwitch,
5178.0,48.0,F,sandwichAyari,
5179.0,18.0,F,Salade,
5180.0,31.0,F,Salade,
5181.0,27.0,F,sandwichAyari,
5182.0,42.0,F,pizza,
5183.0,53.0,H,sandwichAyari,
5184.0,29.0,H,Crepe,
5185.0,37.0,H,Crepe,
5186.0,25.0,H,kaftaji,
5187.0,55.0,F,pizza,
5188.0,40.0,F,lablebi,
5189.0,24.0,H,Crepe,
5190.0,22.0,H,lablebi,
5191.0,22.0,F,pizza,
5192.0,21.0,F,sandwitch,
5193.0,24.0,F,lablebi,
5194.0,20.0,H,kaftaji,
5195.0,40.0,F,sandwitch,
5196.0,35.0,F,sandwitch,
5197.0,23.0,F,lablebi,
5198.0,41.0,F,pizza,
5199.0,20.0,H,Salade,
5200.0,26.0,F,lablebi,
5201.0,25.0,F,sandwichAyari,
5202.0,24.0,H,pizza,
5203.0,19.0,H,pizza,
5204.0,47.0,H,Salade,
5205.0,47.0,F,Crepe,
5206.0,36.0,F,kaftaji,
5207.0,32.0,H,makloub,
5208.0,39.0,H,makloub,
5209.0,37.0,H,sandwichAyari,
5210.0,18.0,F,sandwichAyari,
5211.0,36.0,H,lablebi,
5212.0,28.0,F,pizza,
5213.0,53.0,F,makloub,
5214.0,50.0,F,pizza,
5215.0,40.0,H,sandwichAyari,
5216.0,44.0,H,sandwichAyari,
5217.0,21.0,H,Crepe,
5218.0,44.0,H,Burgers,
5219.0,46.0,F,pizza,
5220.0,19.0,F,pizza,
5221.0,39.0,H,Crepe,
5222.0,28.0,F,Crepe,
5223.0,49.0,F,pizza,
5224.0,49.0,F,Salade,
5225.0,44.0,H,sandwichAyari,
5226.0,49.0,H,pizza,
5227.0,32.0,F,Salade,
5228.0,44.0,H,sandwitch,
5229.0,45.0,H,kaftaji,
5230.0,19.0,H,Burgers,
5231.0,19.0,F,sandwichAyari,
5232.0,26.0,H,Salade,
5233.0,32.0,F,Crepe,
5234.0,20.0,F,sandwitch,
5235.0,47.0,H,Burgers,
5236.0,33.0,F,makloub,
5237.0,32.0,H,Burgers,
5238.0,41.0,H,Salade,
5239.0,49.0,H,sandwitch,
5240.0,34.0,H,Burgers,
5241.0,29.0,F,Burgers,
5242.0,27.0,F,sandwichAyari,
5243.0,33.0,F,Crepe,
5244.0,38.0,F,kaftaji,
5245.0,51.0,F,Crepe,
5246.0,52.0,H,sandwichAyari,
5247.0,51.0,H,sandwichAyari,
5248.0,19.0,H,sandwichAyari,
5249.0,49.0,F,makloub,
5250.0,45.0,F,Burgers,
5251.0,50.0,H,makloub,
5252.0,54.0,H,Salade,
5253.0,31.0,H,Crepe,
5254.0,20.0,F,Burgers,
5255.0,37.0,F,sandwichAyari,
5256.0,26.0,H,sandwitch,
5257.0,34.0,H,Crepe,
5258.0,52.0,H,Burgers,
5259.0,37.0,F,sandwichAyari,
5260.0,37.0,F,Burgers,
5261.0,37.0,F,Burgers,
5262.0,47.0,H,sandwitch,
5263.0,27.0,H,pizza,
5264.0,56.0,F,makloub,
5265.0,43.0,F,sandwitch,
5266.0,46.0,F,sandwitch,
5267.0,42.0,F,Burgers,
5268.0,52.0,H,Crepe,
5269.0,53.0,F,Burgers,
5270.0,22.0,F,kaftaji,
5271.0,18.0,F,kaftaji,
5272.0,54.0,H,sandwichAyari,
5273.0,20.0,F,Burgers,
5274.0,48.0,F,sandwitch,
5275.0,21.0,F,Crepe,
5276.0,46.0,F,Salade,
5277.0,39.0,H,kaftaji,
5278.0,29.0,F,Salade,
5279.0,37.0,H,makloub,
5280.0,50.0,H,pizza,
5281.0,18.0,F,sandwichAyari,
5282.0,55.0,F,sandwitch,
5283.0,44.0,F,Salade,
5284.0,27.0,F,sandwichAyari,
5285.0,53.0,H,lablebi,
5286.0,29.0,H,sandwitch,
5287.0,54.0,H,sandwichAyari,
5288.0,37.0,F,Salade,
5289.0,56.0,F,sandwitch,
5290.0,33.0,H,kaftaji,
5291.0,26.0,H,kaftaji,
5292.0,29.0,H,makloub,
5293.0,49.0,F,Salade,
5294.0,20.0,F,makloub,
5295.0,21.0,H,sandwichAyari,
5296.0,49.0,H,pizza,
5297.0,30.0,F,makloub,
5298.0,46.0,F,Salade,
5299.0,38.0,H,sandwitch,
5300.0,40.0,F,pizza,
5301.0,43.0,F,Salade,
5302.0,34.0,H,makloub,
5303.0,28.0,H,pizza,
5304.0,47.0,F,sandwitch,
5305.0,40.0,F,makloub,
5306.0,52.0,H,Burgers,
5307.0,21.0,F,sandwichAyari,
5308.0,20.0,F,Burgers,
5309.0,29.0,F,Crepe,
5310.0,30.0,F,sandwitch,
5311.0,55.0,F,Salade,
5312.0,41.0,F,sandwitch,
5313.0,40.0,F,Burgers,
5314.0,27.0,H,pizza,
5315.0,22.0,F,sandwichAyari,
5316.0,49.0,F,Burgers,
5317.0,19.0,F,sandwitch,
5318.0,54.0,H,Crepe,
5319.0,21.0,F,pizza,
5320.0,55.0,F,lablebi,
5321.0,18.0,F,sandwichAyari,
5322.0,25.0,H,pizza,
5323.0,21.0,H,kaftaji,
5324.0,41.0,H,pizza,
5325.0,53.0,F,Crepe,
5326.0,43.0,H,Salade,
5327.0,45.0,F,sandwichAyari,
5328.0,37.0,F,Crepe,
5329.0,39.0,H,makloub,
5330.0,41.0,H,sandwitch,
5331.0,24.0,F,pizza,
5332.0,50.0,F,lablebi,
5333.0,34.0,H,sandwichAyari,
5334.0,53.0,F,kaftaji,
5335.0,33.0,F,sandwichAyari,
5336.0,48.0,H,makloub,
5337.0,19.0,H,makloub,
5338.0,45.0,F,sandwitch,
5339.0,21.0,H,lablebi,
5340.0,38.0,F,Crepe,
5341.0,32.0,F,Crepe,
5342.0,46.0,F,kaftaji,
5343.0,24.0,F,makloub,
5344.0,24.0,H,sandwitch,
5345.0,41.0,H,pizza,
5346.0,39.0,F,kaftaji,
5347.0,21.0,F,kaftaji,
5348.0,21.0,H,kaftaji,
5349.0,53.0,H,Crepe,
5350.0,55.0,H,pizza,
5351.0,36.0,F,Crepe,
5352.0,45.0,F,makloub,
5353.0,41.0,F,pizza,
5354.0,35.0,H,pizza,
5355.0,35.0,F,sandwitch,
5356.0,50.0,F,Burgers,
5357.0,21.0,F,kaftaji,
5358.0,20.0,F,sandwitch,
5359.0,33.0,F,pizza,
5360.0,31.0,H,sandwichAyari,
5361.0,49.0,F,Crepe,
5362.0,49.0,F,makloub,
5363.0,37.0,F,sandwitch,
5364.0,26.0,H,Salade,
5365.0,26.0,F,lablebi,
5366.0,39.0,F,lablebi,
5367.0,19.0,H,Salade,
5368.0,36.0,F,makloub,
5369.0,53.0,H,kaftaji,
5370.0,35.0,H,makloub,
5371.0,21.0,H,kaftaji,
5372.0,37.0,F,sandwitch,
5373.0,43.0,F,kaftaji,
5374.0,42.0,F,Salade,
5375.0,40.0,H,Burgers,
5376.0,29.0,H,Salade,
5377.0,31.0,F,Crepe,
5378.0,52.0,H,sandwitch,
5379.0,44.0,F,Salade,
5380.0,40.0,F,Salade,
5381.0,42.0,F,kaftaji,
5382.0,42.0,F,pizza,
5383.0,30.0,H,pizza,
5384.0,35.0,F,kaftaji,
5385.0,23.0,F,sandwichAyari,
5386.0,38.0,F,kaftaji,
5387.0,29.0,H,sandwitch,
5388.0,31.0,H,lablebi,
5389.0,36.0,F,sandwitch,
5390.0,55.0,H,sandwichAyari,
5391.0,24.0,H,sandwitch,
5392.0,28.0,F,lablebi,
5393.0,31.0,H,Salade,
5394.0,53.0,H,Salade,
5395.0,31.0,F,Crepe,
5396.0,46.0,H,lablebi,
5397.0,25.0,F,sandwichAyari,
5398.0,37.0,F,Burgers,
5399.0,54.0,F,Salade,
5400.0,29.0,F,pizza,
5401.0,42.0,H,sandwitch,
5402.0,50.0,F,Salade,
5403.0,49.0,H,Salade,
5404.0,23.0,F,sandwichAyari,
5405.0,30.0,F,makloub,
5406.0,41.0,F,pizza,
5407.0,41.0,H,makloub,
5408.0,37.0,F,makloub,
5409.0,25.0,H,sandwitch,
5410.0,46.0,H,pizza,
5411.0,31.0,F,Burgers,
5412.0,55.0,H,sandwitch,
5413.0,39.0,F,kaftaji,
5414.0,51.0,H,Crepe,
5415.0,37.0,H,lablebi,
5416.0,42.0,H,sandwichAyari,
5417.0,22.0,F,sandwichAyari,
5418.0,22.0,F,sandwitch,
5419.0,29.0,H,pizza,
5420.0,45.0,H,lablebi,
5421.0,42.0,H,makloub,
5422.0,24.0,F,makloub,
5423.0,48.0,H,Crepe,
5424.0,34.0,H,makloub,
5425.0,53.0,F,Salade,
5426.0,54.0,H,kaftaji,
5427.0,20.0,F,Salade,
5428.0,40.0,F,lablebi,
5429.0,53.0,H,makloub,
5430.0,31.0,F,sandwitch,
5431.0,54.0,F,Burgers,
5432.0,41.0,H,sandwitch,
5433.0,52.0,F,Burgers,
5434.0,56.0,H,makloub,
5435.0,32.0,H,Crepe,
5436.0,38.0,F,Burgers,
5437.0,43.0,H,Crepe,
5438.0,18.0,H,kaftaji,
5439.0,18.0,F,Burgers,
5440.0,25.0,H,kaftaji,
5441.0,28.0,F,makloub,
5442.0,30.0,H,Salade,
5443.0,28.0,F,Salade,
5444.0,32.0,F,Burgers,
5445.0,25.0,F,kaftaji,
5446.0,55.0,H,Crepe,
5447.0,55.0,H,Salade,
5448.0,53.0,F,Crepe,
5449.0,34.0,H,Salade,
5450.0,31.0,F,makloub,
5451.0,55.0,H,kaftaji,
5452.0,28.0,F,sandwitch,
5453.0,21.0,F,kaftaji,
5454.0,29.0,F,makloub,
5455.0,22.0,F,sandwitch,
5456.0,44.0,H,makloub,
5457.0,51.0,H,Crepe,
5458.0,22.0,H,Crepe,
5459.0,51.0,H,Crepe,
5460.0,51.0,H,Salade,
5461.0,43.0,F,kaftaji,
5462.0,30.0,F,kaftaji,
5463.0,51.0,F,lablebi,
5464.0,39.0,H,Crepe,
5465.0,42.0,H,pizza,
5466.0,25.0,F,pizza,
5467.0,25.0,F,lablebi,
5468.0,46.0,F,makloub,
5469.0,42.0,H,Crepe,
5470.0,44.0,F,sandwichAyari,
5471.0,51.0,H,Crepe,
5472.0,47.0,F,makloub,
5473.0,54.0,F,lablebi,
5474.0,47.0,F,Crepe,
5475.0,26.0,F,lablebi,
5476.0,45.0,F,kaftaji,
5477.0,26.0,H,sandwitch,
5478.0,38.0,H,Burgers,
5479.0,36.0,H,lablebi,
5480.0,48.0,F,lablebi,
5481.0,47.0,F,lablebi,
5482.0,44.0,F,Crepe,
5483.0,33.0,F,Crepe,
5484.0,52.0,F,lablebi,
5485.0,26.0,H,Crepe,
5486.0,31.0,F,Crepe,
5487.0,27.0,F,sandwichAyari,
5488.0,49.0,H,makloub,
5489.0,31.0,F,sandwichAyari,
5490.0,40.0,H,Salade,
5491.0,21.0,H,sandwitch,
5492.0,49.0,H,makloub,
5493.0,22.0,F,Burgers,
5494.0,53.0,F,lablebi,
5495.0,46.0,H,pizza,
5496.0,30.0,H,Crepe,
5497.0,18.0,H,Crepe,
5498.0,23.0,H,Crepe,
5499.0,21.0,H,Salade,
5500.0,27.0,H,Crepe,
5501.0,20.0,H,Crepe,
5502.0,48.0,F,kaftaji,
5503.0,41.0,H,Salade,
5504.0,38.0,F,lablebi,
5505.0,49.0,F,kaftaji,
5506.0,42.0,H,sandwichAyari,
5507.0,34.0,F,makloub,
5508.0,40.0,H,Crepe,
5509.0,51.0,F,sandwichAyari,
5510.0,42.0,F,Salade,
5511.0,29.0,F,kaftaji,
5512.0,31.0,H,sandwichAyari,
5513.0,33.0,F,lablebi,
5514.0,40.0,H,kaftaji,
5515.0,49.0,H,makloub,
5516.0,22.0,F,lablebi,
5517.0,29.0,F,Crepe,
5518.0,54.0,H,sandwichAyari,
5519.0,33.0,F,Salade,
5520.0,35.0,H,sandwichAyari,
5521.0,50.0,H,sandwitch,
5522.0,46.0,F,lablebi,
5523.0,44.0,H,lablebi,
5524.0,22.0,H,sandwichAyari,
5525.0,31.0,F,kaftaji,
5526.0,45.0,F,pizza,
5527.0,35.0,H,sandwitch,
5528.0,47.0,H,Crepe,
5529.0,50.0,F,sandwichAyari,
5530.0,40.0,H,Salade,
5531.0,48.0,F,sandwichAyari,
5532.0,42.0,F,makloub,
5533.0,38.0,H,Salade,
5534.0,54.0,F,makloub,
5535.0,28.0,H,sandwichAyari,
5536.0,26.0,H,kaftaji,
5537.0,46.0,F,sandwichAyari,
5538.0,46.0,H,sandwichAyari,
5539.0,51.0,F,Crepe,
5540.0,23.0,F,sandwichAyari,
5541.0,33.0,H,Salade,
5542.0,30.0,H,kaftaji,
5543.0,36.0,F,makloub,
5544.0,39.0,F,makloub,
5545.0,22.0,F,Salade,
5546.0,42.0,H,kaftaji,
5547.0,50.0,F,makloub,
5548.0,30.0,F,Burgers,
5549.0,55.0,H,makloub,
5550.0,28.0,H,lablebi,
5551.0,50.0,F,Burgers,
5552.0,45.0,F,pizza,
5553.0,56.0,F,Salade,
5554.0,42.0,F,Crepe,
5555.0,28.0,H,Salade,
5556.0,33.0,F,Salade,
5557.0,54.0,F,Salade,
5558.0,31.0,H,Burgers,
5559.0,29.0,F,lablebi,
5560.0,20.0,F,pizza,
5561.0,23.0,H,kaftaji,
5562.0,48.0,H,kaftaji,
5563.0,41.0,F,sandwichAyari,
5564.0,37.0,F,sandwitch,
5565.0,33.0,H,sandwitch,
5566.0,39.0,H,sandwichAyari,
5567.0,21.0,H,kaftaji,
5568.0,26.0,H,kaftaji,
5569.0,30.0,F,Crepe,
5570.0,25.0,F,Burgers,
5571.0,47.0,H,lablebi,
5572.0,30.0,H,kaftaji,
5573.0,50.0,F,kaftaji,
5574.0,24.0,F,sandwichAyari,
5575.0,25.0,F,lablebi,
5576.0,40.0,H,makloub,
5577.0,30.0,H,sandwichAyari,
5578.0,51.0,H,Salade,
5579.0,40.0,H,pizza,
5580.0,32.0,H,sandwitch,
5581.0,49.0,H,kaftaji,
5582.0,51.0,F,Burgers,
5583.0,19.0,H,sandwitch,
5584.0,52.0,F,lablebi,
5585.0,40.0,F,lablebi,
5586.0,35.0,F,makloub,
5587.0,20.0,F,pizza,
5588.0,29.0,H,Crepe,
5589.0,39.0,F,lablebi,
5590.0,50.0,H,Salade,
5591.0,24.0,H,Burgers,
5592.0,48.0,F,Crepe,
5593.0,53.0,F,Salade,
5594.0,45.0,F,sandwichAyari,
5595.0,24.0,H,sandwitch,
5596.0,44.0,H,sandwichAyari,
5597.0,52.0,F,lablebi,
5598.0,37.0,H,pizza,
5599.0,31.0,F,pizza,
5600.0,50.0,H,makloub,
5601.0,40.0,F,sandwichAyari,
5602.0,40.0,F,makloub,
5603.0,25.0,F,makloub,
5604.0,32.0,F,kaftaji,
5605.0,27.0,H,pizza,
5606.0,31.0,F,Salade,
5607.0,30.0,F,kaftaji,
5608.0,36.0,H,Salade,
5609.0,43.0,F,Salade,
5610.0,32.0,H,Burgers,
5611.0,31.0,H,pizza,
5612.0,31.0,F,makloub,
5613.0,23.0,F,sandwitch,
5614.0,24.0,F,Salade,
5615.0,22.0,H,sandwichAyari,
5616.0,29.0,H,Burgers,
5617.0,48.0,F,sandwitch,
5618.0,41.0,H,Crepe,
5619.0,27.0,F,sandwitch,
5620.0,33.0,F,sandwichAyari,
5621.0,31.0,H,sandwitch,
5622.0,28.0,H,Burgers,
5623.0,45.0,H,Salade,
5624.0,24.0,F,lablebi,
5625.0,31.0,F,Salade,
5626.0,22.0,H,makloub,
5627.0,47.0,F,sandwichAyari,
5628.0,38.0,F,Crepe,
5629.0,46.0,F,sandwitch,
5630.0,54.0,H,lablebi,
5631.0,35.0,F,Burgers,
5632.0,19.0,F,lablebi,
5633.0,47.0,H,Crepe,
5634.0,41.0,F,kaftaji,
5635.0,23.0,H,Salade,
5636.0,41.0,H,Burgers,
5637.0,45.0,F,pizza,
5638.0,45.0,H,lablebi,
5639.0,33.0,F,sandwichAyari,
5640.0,55.0,H,lablebi,
5641.0,41.0,F,sandwichAyari,
5642.0,25.0,H,sandwitch,
5643.0,28.0,H,Crepe,
5644.0,42.0,F,Crepe,
5645.0,26.0,F,lablebi,
5646.0,41.0,F,pizza,
5647.0,38.0,F,makloub,
5648.0,37.0,H,makloub,
5649.0,44.0,F,Salade,
5650.0,47.0,F,Salade,
5651.0,44.0,F,kaftaji,
5652.0,44.0,F,Burgers,
5653.0,22.0,F,lablebi,
5654.0,35.0,F,makloub,
5655.0,50.0,H,makloub,
5656.0,37.0,F,sandwichAyari,
5657.0,55.0,F,pizza,
5658.0,55.0,H,sandwitch,
5659.0,45.0,F,sandwichAyari,
5660.0,46.0,F,kaftaji,
5661.0,49.0,H,sandwichAyari,
5662.0,36.0,H,makloub,
5663.0,26.0,H,lablebi,
5664.0,53.0,F,makloub,
5665.0,37.0,H,kaftaji,
5666.0,49.0,F,sandwichAyari,
5667.0,46.0,F,Burgers,
5668.0,29.0,F,Crepe,
5669.0,27.0,H,Burgers,
5670.0,30.0,H,lablebi,
5671.0,43.0,H,sandwitch,
5672.0,47.0,F,sandwichAyari,
5673.0,38.0,F,lablebi,
5674.0,29.0,F,sandwitch,
5675.0,35.0,H,kaftaji,
5676.0,23.0,F,Salade,
5677.0,39.0,H,Salade,
5678.0,47.0,F,makloub,
5679.0,21.0,F,pizza,
5680.0,52.0,H,sandwichAyari,
5681.0,23.0,H,kaftaji,
